"","NCBI_ID","Genome_ID","Accession_ID","Taxon_name","Attribute","Attribute_value","Attribute_source","Evidence","Frequency","Confidence_in_curation","Note","Strain","Rank","Parent_name","Parent_NCBI_ID","Parent_rank","Attribute_type","Attribute_group","Score"
"1350","350893",NA,"","Flavobacterium daejeonense","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Flavobacterium","237","genus","categorical","aerophilicity",1
"1351","370979",NA,"","Flavobacterium defluvii","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Flavobacterium","237","genus","categorical","aerophilicity",1
"1352","229203",NA,"","Flavobacterium degerlachei","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Flavobacterium","237","genus","categorical","aerophilicity",1
"1353","281361",NA,"","Flavobacterium denitrificans","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Flavobacterium","237","genus","categorical","aerophilicity",1
"1354","686595",NA,"","Flavobacterium dongtanense","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Flavobacterium","237","genus","categorical","aerophilicity",1
"1355","370974",NA,"","Flavobacterium filum","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Flavobacterium","237","genus","categorical","aerophilicity",1
"1356","983",NA,"","Flavobacterium flevense","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Flavobacterium","237","genus","categorical","aerophilicity",1
"1357","468056",NA,"","Flavobacterium fluvii","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Flavobacterium","237","genus","categorical","aerophilicity",1
"1358","99286",NA,"","Flavobacterium frigidarium","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Flavobacterium","237","genus","categorical","aerophilicity",1
"1359","262320",NA,"","Flavobacterium frigidimaris","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Flavobacterium","237","genus","categorical","aerophilicity",1
"1360","229204",NA,"","Flavobacterium frigoris","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Flavobacterium","237","genus","categorical","aerophilicity",1
"1361","249352",NA,"","Flavobacterium fryxellicola","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Flavobacterium","237","genus","categorical","aerophilicity",1
"1362","206041",NA,"","Flavobacterium gelidilacus","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Flavobacterium","237","genus","categorical","aerophilicity",1
"1363","871694",NA,"","Flavobacterium ginsengisoli","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Flavobacterium","237","genus","categorical","aerophilicity",1
"1364","687844",NA,"","Flavobacterium ginsenosidimutans","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Flavobacterium","237","genus","categorical","aerophilicity",1
"1365","386300",NA,"","Flavobacterium glaciei","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Flavobacterium","237","genus","categorical","aerophilicity",1
"1366","551990",NA,"","Flavobacterium glycines","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Flavobacterium","237","genus","categorical","aerophilicity",1
"1367","1646119",NA,"","Flavobacterium gossypii","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Flavobacterium","237","genus","categorical","aerophilicity",1
"1368","280093",NA,"","Flavobacterium granuli","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Flavobacterium","237","genus","categorical","aerophilicity",1
"1369","683124",NA,"","Flavobacterium haoranii","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Flavobacterium","237","genus","categorical","aerophilicity",1
"1370","387094",NA,"","Flavobacterium hercynium","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Flavobacterium","237","genus","categorical","aerophilicity",1
"1371","37752",NA,"","Flavobacterium hibernum","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Flavobacterium","237","genus","categorical","aerophilicity",1
"1372","991",NA,"","Flavobacterium hydatis","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Flavobacterium","237","genus","categorical","aerophilicity",1
"1373","312277",NA,"","Flavobacterium indicum","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Flavobacterium","237","genus","categorical","aerophilicity",1
"1374","986",NA,"","Flavobacterium johnsoniae","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Flavobacterium","237","genus","categorical","aerophilicity",1
"1375","376686",NA,"NC_009441","Flavobacterium johnsoniae UW101","aerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Flavobacterium johnsoniae","986","species","categorical","aerophilicity",1
"1376","998845",NA,"","Flavobacterium jumunjinense","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Flavobacterium","237","genus","categorical","aerophilicity",1
"1377","180441",NA,"","Flavobacterium limicola","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Flavobacterium","237","genus","categorical","aerophilicity",1
"1378","428988",NA,"","Flavobacterium lindanitolerans","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Flavobacterium","237","genus","categorical","aerophilicity",1
"1379","229205",NA,"","Flavobacterium micromati","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Flavobacterium","237","genus","categorical","aerophilicity",1
"1380","1617283",NA,"","Flavobacterium nitrogenifigens","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Flavobacterium","237","genus","categorical","aerophilicity",1
"1381","178355",NA,"","Flavobacterium omnivorum","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Flavobacterium","237","genus","categorical","aerophilicity",1
"1382","29533",NA,"","Flavobacterium pectinovorum","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Flavobacterium","237","genus","categorical","aerophilicity",1
"1383","739143",NA,"","Flavobacterium phragmitis","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Flavobacterium","237","genus","categorical","aerophilicity",1
"1384","1114874",NA,"","Flavobacterium piscis","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Flavobacterium","237","genus","categorical","aerophilicity",1
"1385","249351",NA,"","Flavobacterium psychrolimnae","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Flavobacterium","237","genus","categorical","aerophilicity",1
"1386","96345",NA,"","Flavobacterium psychrophilum","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Flavobacterium","237","genus","categorical","aerophilicity",1
"1387","402612",NA,"NC_009613","Flavobacterium psychrophilum JIP02/86","aerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Flavobacterium psychrophilum","96345","species","categorical","aerophilicity",1
"1388","1038845",NA,"","Flavobacterium rakeshii","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Flavobacterium","237","genus","categorical","aerophilicity",1
"1389","362418",NA,"","Flavobacterium reichenbachii","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Flavobacterium","237","genus","categorical","aerophilicity",1
"1390","443612",NA,"","Flavobacterium resistens","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Flavobacterium","237","genus","categorical","aerophilicity",1
"1391","498301",NA,"","Flavobacterium rivuli","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Flavobacterium","237","genus","categorical","aerophilicity",1
"1392","29534",NA,"","Flavobacterium saccharophilum","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Flavobacterium","237","genus","categorical","aerophilicity",1
"1393","329186",NA,"","Flavobacterium saliperosum","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Flavobacterium","237","genus","categorical","aerophilicity",1
"1394","503361",NA,"","Flavobacterium sasangense","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Flavobacterium","237","genus","categorical","aerophilicity",1
"1395","271157",NA,"","Flavobacterium segetis","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Flavobacterium","237","genus","categorical","aerophilicity",1
"1396","604089",NA,"","Flavobacterium sinopsychrotolerans","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Flavobacterium","237","genus","categorical","aerophilicity",1
"1397","344881",NA,"","Flavobacterium soli","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Flavobacterium","237","genus","categorical","aerophilicity",1
"1398","239",NA,"","Flavobacterium sp.","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Flavobacterium","237","genus","categorical","aerophilicity",1
"1399","426226",NA,"","Flavobacterium subsaxonicum","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Flavobacterium","237","genus","categorical","aerophilicity",1
"1400","29536",NA,"","Flavobacterium succinicans","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Flavobacterium","237","genus","categorical","aerophilicity",1
"1401","350894",NA,"","Flavobacterium suncheonense","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Flavobacterium","237","genus","categorical","aerophilicity",1
"1402","498292",NA,"","Flavobacterium swingsii","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Flavobacterium","237","genus","categorical","aerophilicity",1
"1403","150172",NA,"","Flavobacterium tegetincola","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Flavobacterium","237","genus","categorical","aerophilicity",1
"1404","415425",NA,"","Flavobacterium terrae","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Flavobacterium","237","genus","categorical","aerophilicity",1
